ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link,Topics
19,Longest Substring Without Repeating Characters,36.3%,Medium,62.5,https://leetcode.com/problems/longest-substring-without-repeating-characters,"Hash Table, String, Sliding Window"
20,Roman to Integer,64.2%,Easy,61.8,https://leetcode.com/problems/roman-to-integer,"Hash Table, Math, String"
21,String to Integer (atoi),18.7%,Medium,59.9,https://leetcode.com/problems/string-to-integer-atoi,String
22,Longest Palindromic Substring,35.3%,Medium,59.4,https://leetcode.com/problems/longest-palindromic-substring,"Two Pointers, String, Dynamic Programming"
23,Median of Two Sorted Arrays,42.9%,Hard,58.3,https://leetcode.com/problems/median-of-two-sorted-arrays,"Array, Binary Search, Divide and Conquer"
24,Search in Rotated Sorted Array,42.3%,Medium,58.1,https://leetcode.com/problems/search-in-rotated-sorted-array,"Array, Binary Search"
25,Remove Duplicates from Sorted Array,59.5%,Easy,57.8,https://leetcode.com/problems/remove-duplicates-from-sorted-array,"Array, Two Pointers"
26,Palindrome Number,58.7%,Easy,56.9,https://leetcode.com/problems/palindrome-number,Math
27,Count and Say,57.9%,Medium,55.7,https://leetcode.com/problems/count-and-say,String
28,Group Anagrams,70.3%,Medium,54.4,https://leetcode.com/problems/group-anagrams,"Array, Hash Table, String, Sorting"
29,Merge Two Sorted Lists,66.3%,Easy,53.0,https://leetcode.com/problems/merge-two-sorted-lists,"Linked List, Recursion"
30,Climbing Stairs,53.3%,Easy,52.6,https://leetcode.com/problems/climbing-stairs,"Math, Dynamic Programming, Memoization"
31,Container With Most Water,57.2%,Medium,51.8,https://leetcode.com/problems/container-with-most-water,"Array, Two Pointers, Greedy"
32,Multiply Strings,41.8%,Medium,51.8,https://leetcode.com/problems/multiply-strings,"Math, String, Simulation"
33,Add Binary,55.2%,Easy,51.4,https://leetcode.com/problems/add-binary,"Math, String, Bit Manipulation, Simulation"
34,Reverse Integer,29.9%,Medium,51.0,https://leetcode.com/problems/reverse-integer,Math
35,Maximum Subarray,51.7%,Medium,51.0,https://leetcode.com/problems/maximum-subarray,"Array, Divide and Conquer, Dynamic Programming"
36,Sort Colors,66.4%,Medium,50.6,https://leetcode.com/problems/sort-colors,"Array, Two Pointers, Sorting"
37,Word Search,44.6%,Medium,49.7,https://leetcode.com/problems/word-search,"Array, String, Backtracking, Depth-First Search, Matrix"
38,Regular Expression Matching,29.0%,Hard,49.2,https://leetcode.com/problems/regular-expression-matching,"String, Dynamic Programming, Recursion"
39,Spiral Matrix,52.9%,Medium,48.8,https://leetcode.com/problems/spiral-matrix,"Array, Matrix, Simulation"
40,Insert Interval,42.9%,Medium,48.3,https://leetcode.com/problems/insert-interval,Array
41,Set Matrix Zeroes,58.9%,Medium,48.3,https://leetcode.com/problems/set-matrix-zeroes,"Array, Hash Table, Matrix"
42,Rotate Image,77.2%,Medium,47.8,https://leetcode.com/problems/rotate-image,"Array, Math, Matrix"
43,Generate Parentheses,76.5%,Medium,46.8,https://leetcode.com/problems/generate-parentheses,"String, Dynamic Programming, Backtracking"
44,Find the Index of the First Occurrence in a String,44.5%,Easy,46.2,https://leetcode.com/problems/find-the-index-of-the-first-occurrence-in-a-string,"Two Pointers, String, String Matching"
45,Plus One,47.0%,Easy,45.7,https://leetcode.com/problems/plus-one,"Array, Math"
46,Sqrt(x),40.0%,Easy,45.1,https://leetcode.com/problems/sqrtx,"Math, Binary Search"
47,Binary Tree Zigzag Level Order Traversal,61.0%,Medium,44.5,https://leetcode.com/problems/binary-tree-zigzag-level-order-traversal,"Tree, Breadth-First Search, Binary Tree"
48,Divide Two Integers,18.1%,Medium,44.5,https://leetcode.com/problems/divide-two-integers,"Math, Bit Manipulation"
49,Remove Element,59.4%,Easy,43.3,https://leetcode.com/problems/remove-element,"Array, Two Pointers"
50,Remove Duplicates from Sorted Array II,62.2%,Medium,43.3,https://leetcode.com/problems/remove-duplicates-from-sorted-array-ii,"Array, Two Pointers"
51,Binary Tree Level Order Traversal,69.8%,Medium,43.3,https://leetcode.com/problems/binary-tree-level-order-traversal,"Tree, Breadth-First Search, Binary Tree"
52,Largest Rectangle in Histogram,46.6%,Hard,42.6,https://leetcode.com/problems/largest-rectangle-in-histogram,"Array, Stack, Monotonic Stack"
53,Search a 2D Matrix,51.8%,Medium,42.0,https://leetcode.com/problems/search-a-2d-matrix,"Array, Binary Search, Matrix"
54,Unique Paths,65.4%,Medium,42.0,https://leetcode.com/problems/unique-paths,"Math, Dynamic Programming, Combinatorics"
55,Validate Binary Search Tree,34.0%,Medium,42.0,https://leetcode.com/problems/validate-binary-search-tree,"Tree, Depth-First Search, Binary Search Tree, Binary Tree"
56,Combination Sum,73.9%,Medium,40.5,https://leetcode.com/problems/combination-sum,"Array, Backtracking"
57,Text Justification,47.1%,Hard,40.5,https://leetcode.com/problems/text-justification,"Array, String, Simulation"
58,3Sum Closest,46.6%,Medium,40.5,https://leetcode.com/problems/3sum-closest,"Array, Two Pointers, Sorting"
59,Reverse Nodes in k-Group,62.0%,Hard,39.7,https://leetcode.com/problems/reverse-nodes-in-k-group,"Linked List, Recursion"
60,Valid Sudoku,61.7%,Medium,39.7,https://leetcode.com/problems/valid-sudoku,"Array, Hash Table, Matrix"
61,Jump Game,39.1%,Medium,39.7,https://leetcode.com/problems/jump-game,"Array, Dynamic Programming, Greedy"
62,Permutations,80.1%,Medium,38.1,https://leetcode.com/problems/permutations,"Array, Backtracking"
63,Unique Paths II,42.8%,Medium,38.1,https://leetcode.com/problems/unique-paths-ii,"Array, Dynamic Programming, Matrix"
64,Decode Ways,36.1%,Medium,37.2,https://leetcode.com/problems/decode-ways,"String, Dynamic Programming"
65,4Sum,37.6%,Medium,36.3,https://leetcode.com/problems/4sum,"Array, Two Pointers, Sorting"
66,Wildcard Matching,29.4%,Hard,36.3,https://leetcode.com/problems/wildcard-matching,"String, Dynamic Programming, Greedy, Recursion"
67,Subsets II,58.9%,Medium,35.3,https://leetcode.com/problems/subsets-ii,"Array, Backtracking, Bit Manipulation"
68,Maximal Rectangle,52.9%,Hard,35.3,https://leetcode.com/problems/maximal-rectangle,"Array, Dynamic Programming, Stack, Matrix, Monotonic Stack"
69,Minimum Depth of Binary Tree,50.0%,Easy,35.3,https://leetcode.com/problems/minimum-depth-of-binary-tree,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
70,Zigzag Conversion,50.8%,Medium,35.3,https://leetcode.com/problems/zigzag-conversion,String
71,Combination Sum II,57.2%,Medium,35.3,https://leetcode.com/problems/combination-sum-ii,"Array, Backtracking"
72,Edit Distance,58.2%,Medium,34.3,https://leetcode.com/problems/edit-distance,"String, Dynamic Programming"
73,First Missing Positive,40.6%,Hard,34.3,https://leetcode.com/problems/first-missing-positive,"Array, Hash Table"
74,Maximum Depth of Binary Tree,76.8%,Easy,33.2,https://leetcode.com/problems/maximum-depth-of-binary-tree,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
75,Construct Binary Tree from Preorder and Inorder Traversal,66.1%,Medium,32.0,https://leetcode.com/problems/construct-binary-tree-from-preorder-and-inorder-traversal,"Array, Hash Table, Divide and Conquer, Tree, Binary Tree"
76,Binary Tree Inorder Traversal,78.0%,Easy,32.0,https://leetcode.com/problems/binary-tree-inorder-traversal,"Stack, Tree, Depth-First Search, Binary Tree"
77,Reverse Linked List II,49.1%,Medium,32.0,https://leetcode.com/problems/reverse-linked-list-ii,Linked List
78,Jump Game II,41.1%,Medium,32.0,https://leetcode.com/problems/jump-game-ii,"Array, Dynamic Programming, Greedy"
79,N-Queens,71.7%,Hard,32.0,https://leetcode.com/problems/n-queens,"Array, Backtracking"
80,Search in Rotated Sorted Array II,38.6%,Medium,30.7,https://leetcode.com/problems/search-in-rotated-sorted-array-ii,"Array, Binary Search"
81,Rotate List,39.4%,Medium,30.7,https://leetcode.com/problems/rotate-list,"Linked List, Two Pointers"
82,Symmetric Tree,58.6%,Easy,29.4,https://leetcode.com/problems/symmetric-tree,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
83,Sudoku Solver,63.7%,Hard,29.4,https://leetcode.com/problems/sudoku-solver,"Array, Hash Table, Backtracking, Matrix"
84,Same Tree,64.4%,Easy,27.9,https://leetcode.com/problems/same-tree,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
85,Swap Nodes in Pairs,66.5%,Medium,27.9,https://leetcode.com/problems/swap-nodes-in-pairs,"Linked List, Recursion"
86,Search Insert Position,48.3%,Easy,27.9,https://leetcode.com/problems/search-insert-position,"Array, Binary Search"
87,Restore IP Addresses,52.4%,Medium,26.3,https://leetcode.com/problems/restore-ip-addresses,"String, Backtracking"
88,Integer to Roman,67.9%,Medium,26.3,https://leetcode.com/problems/integer-to-roman,"Hash Table, Math, String"
89,Combinations,72.3%,Medium,24.6,https://leetcode.com/problems/combinations,Backtracking
90,Longest Valid Parentheses,35.7%,Hard,24.6,https://leetcode.com/problems/longest-valid-parentheses,"String, Dynamic Programming, Stack"
91,Length of Last Word,55.4%,Easy,24.6,https://leetcode.com/problems/length-of-last-word,String
92,Convert Sorted List to Binary Search Tree,63.9%,Medium,24.6,https://leetcode.com/problems/convert-sorted-list-to-binary-search-tree,"Linked List, Divide and Conquer, Tree, Binary Search Tree, Binary Tree"
93,Convert Sorted Array to Binary Search Tree,73.5%,Easy,22.6,https://leetcode.com/problems/convert-sorted-array-to-binary-search-tree,"Array, Divide and Conquer, Tree, Binary Search Tree, Binary Tree"
94,Balanced Binary Tree,54.6%,Easy,22.6,https://leetcode.com/problems/balanced-binary-tree,"Tree, Depth-First Search, Binary Tree"
95,Minimum Path Sum,65.8%,Medium,20.5,https://leetcode.com/problems/minimum-path-sum,"Array, Dynamic Programming, Matrix"
96,Permutations II,61.0%,Medium,20.5,https://leetcode.com/problems/permutations-ii,"Array, Backtracking, Sorting"
97,Unique Binary Search Trees II,59.7%,Medium,12.3,https://leetcode.com/problems/unique-binary-search-trees-ii,"Dynamic Programming, Backtracking, Tree, Binary Search Tree, Binary Tree"
98,Substring with Concatenation of All Words,32.8%,Hard,12.3,https://leetcode.com/problems/substring-with-concatenation-of-all-words,"Hash Table, String, Sliding Window"
99,Spiral Matrix II,72.9%,Medium,12.3,https://leetcode.com/problems/spiral-matrix-ii,"Array, Matrix, Simulation"
100,Binary Tree Level Order Traversal II,65.4%,Medium,12.3,https://leetcode.com/problems/binary-tree-level-order-traversal-ii,"Tree, Breadth-First Search, Binary Tree"
