ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link,Topics
27,Number of Islands,61.6%,Medium,63.7,https://leetcode.com/problems/number-of-islands,"Array, Depth-First Search, Breadth-First Search, Union Find, Matrix"
28,Merge Intervals,48.8%,Medium,63.7,https://leetcode.com/problems/merge-intervals,"Array, Sorting"
29,Jump Game II,41.1%,Medium,63.7,https://leetcode.com/problems/jump-game-ii,"Array, Dynamic Programming, Greedy"
30,Search in Rotated Sorted Array,42.3%,Medium,63.7,https://leetcode.com/problems/search-in-rotated-sorted-array,"Array, Binary Search"
31,Best Time to Buy and Sell Stock,54.8%,Easy,63.7,https://leetcode.com/problems/best-time-to-buy-and-sell-stock,"Array, Dynamic Programming"
32,Design HashMap,65.7%,Easy,53.2,https://leetcode.com/problems/design-hashmap,"Array, Hash Table, Linked List, Design, Hash Function"
33,Number of Visible People in a Queue,70.5%,Hard,53.2,https://leetcode.com/problems/number-of-visible-people-in-a-queue,"Array, Stack, Monotonic Stack"
34,LRU Cache,44.4%,Medium,53.2,https://leetcode.com/problems/lru-cache,"Hash Table, Linked List, Design, Doubly-Linked List"
35,Find the Index of the First Occurrence in a String,44.5%,Easy,53.2,https://leetcode.com/problems/find-the-index-of-the-first-occurrence-in-a-string,"Two Pointers, String, String Matching"
36,Keys and Rooms,74.2%,Medium,53.2,https://leetcode.com/problems/keys-and-rooms,"Depth-First Search, Breadth-First Search, Graph"
37,Subarray Sums Divisible by K,55.5%,Medium,53.2,https://leetcode.com/problems/subarray-sums-divisible-by-k,"Array, Hash Table, Prefix Sum"
38,Reverse Linked List,78.7%,Easy,53.2,https://leetcode.com/problems/reverse-linked-list,"Linked List, Recursion"
39,House Robber,52.0%,Medium,53.2,https://leetcode.com/problems/house-robber,"Array, Dynamic Programming"
40,Find Pivot Index,59.9%,Easy,53.2,https://leetcode.com/problems/find-pivot-index,"Array, Prefix Sum"
41,Rotting Oranges,56.0%,Medium,53.2,https://leetcode.com/problems/rotting-oranges,"Array, Breadth-First Search, Matrix"
42,Merge Two Sorted Lists,66.3%,Easy,53.2,https://leetcode.com/problems/merge-two-sorted-lists,"Linked List, Recursion"
43,Max Consecutive Ones III,65.2%,Medium,53.2,https://leetcode.com/problems/max-consecutive-ones-iii,"Array, Binary Search, Sliding Window, Prefix Sum"
44,Least Number of Unique Integers after K Removals,63.3%,Medium,53.2,https://leetcode.com/problems/least-number-of-unique-integers-after-k-removals,"Array, Hash Table, Greedy, Sorting, Counting"
45,Permutation in String,46.8%,Medium,53.2,https://leetcode.com/problems/permutation-in-string,"Hash Table, Two Pointers, String, Sliding Window"
46,Count Number of Pairs With Absolute Difference K,84.6%,Easy,53.2,https://leetcode.com/problems/count-number-of-pairs-with-absolute-difference-k,"Array, Hash Table, Counting"
47,Climbing Stairs,53.3%,Easy,53.2,https://leetcode.com/problems/climbing-stairs,"Math, Dynamic Programming, Memoization"
48,Add Two Numbers,45.4%,Medium,53.2,https://leetcode.com/problems/add-two-numbers,"Linked List, Math, Recursion"
49,Palindrome Pairs,36.0%,Hard,53.2,https://leetcode.com/problems/palindrome-pairs,"Array, Hash Table, String, Trie"
50,Kth Smallest Element in a BST,74.7%,Medium,53.2,https://leetcode.com/problems/kth-smallest-element-in-a-bst,"Tree, Depth-First Search, Binary Search Tree, Binary Tree"
51,Reformat Date,67.2%,Easy,53.2,https://leetcode.com/problems/reformat-date,String
