ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link,Topics
27,Sort Even and Odd Indices Independently,62.6%,Easy,64.6,https://leetcode.com/problems/sort-even-and-odd-indices-independently,"Array, Sorting"
28,Happy Number,57.6%,Easy,64.6,https://leetcode.com/problems/happy-number,"Hash Table, Math, Two Pointers"
29,Largest Rectangle in Histogram,46.6%,Hard,60.4,https://leetcode.com/problems/largest-rectangle-in-histogram,"Array, Stack, Monotonic Stack"
30,Median of Two Sorted Arrays,42.9%,Hard,60.4,https://leetcode.com/problems/median-of-two-sorted-arrays,"Array, Binary Search, Divide and Conquer"
31,Reverse Vowels of a String,57.0%,Easy,60.4,https://leetcode.com/problems/reverse-vowels-of-a-string,"Two Pointers, String"
32,Combination Sum,73.9%,Medium,60.4,https://leetcode.com/problems/combination-sum,"Array, Backtracking"
33,Replace Elements with Greatest Element on Right Side,71.4%,Easy,60.4,https://leetcode.com/problems/replace-elements-with-greatest-element-on-right-side,Array
34,Wildcard Matching,29.4%,Hard,60.4,https://leetcode.com/problems/wildcard-matching,"String, Dynamic Programming, Greedy, Recursion"
35,Partition Equal Subset Sum,47.2%,Medium,60.4,https://leetcode.com/problems/partition-equal-subset-sum,"Array, Dynamic Programming"
36,Spiral Matrix II,72.9%,Medium,60.4,https://leetcode.com/problems/spiral-matrix-ii,"Array, Matrix, Simulation"
37,Search in Rotated Sorted Array,42.3%,Medium,60.4,https://leetcode.com/problems/search-in-rotated-sorted-array,"Array, Binary Search"
38,Non-overlapping Intervals,54.9%,Medium,55.1,https://leetcode.com/problems/non-overlapping-intervals,"Array, Dynamic Programming, Greedy, Sorting"
39,Valid Sudoku,61.7%,Medium,55.1,https://leetcode.com/problems/valid-sudoku,"Array, Hash Table, Matrix"
40,Decode Ways,36.1%,Medium,55.1,https://leetcode.com/problems/decode-ways,"String, Dynamic Programming"
41,Integer to English Words,34.3%,Hard,55.1,https://leetcode.com/problems/integer-to-english-words,"Math, String, Recursion"
42,Restore IP Addresses,52.4%,Medium,55.1,https://leetcode.com/problems/restore-ip-addresses,"String, Backtracking"
43,Count and Say,57.9%,Medium,55.1,https://leetcode.com/problems/count-and-say,String
44,Integer to Roman,67.9%,Medium,55.1,https://leetcode.com/problems/integer-to-roman,"Hash Table, Math, String"
45,Shuffle the Array,88.8%,Easy,55.1,https://leetcode.com/problems/shuffle-the-array,Array
46,Add to Array-Form of Integer,45.0%,Easy,55.1,https://leetcode.com/problems/add-to-array-form-of-integer,"Array, Math"
47,Maximum Subarray,51.7%,Medium,55.1,https://leetcode.com/problems/maximum-subarray,"Array, Divide and Conquer, Dynamic Programming"
48,Single Number,75.3%,Easy,55.1,https://leetcode.com/problems/single-number,"Array, Bit Manipulation"
49,3Sum,36.4%,Medium,55.1,https://leetcode.com/problems/3sum,"Array, Two Pointers, Sorting"
50,Edit Distance,58.2%,Medium,55.1,https://leetcode.com/problems/edit-distance,"String, Dynamic Programming"
51,Find the Duplicate Number,62.3%,Medium,55.1,https://leetcode.com/problems/find-the-duplicate-number,"Array, Two Pointers, Binary Search, Bit Manipulation"
52,Word Break,47.9%,Medium,55.1,https://leetcode.com/problems/word-break,"Array, Hash Table, String, Dynamic Programming, Trie, Memoization"
53,Best Time to Buy and Sell Stock II,68.9%,Medium,55.1,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-ii,"Array, Dynamic Programming, Greedy"
54,Maximum Sum of an Hourglass,75.8%,Medium,48.5,https://leetcode.com/problems/maximum-sum-of-an-hourglass,"Array, Matrix, Prefix Sum"
55,Palindrome Number,58.7%,Easy,48.5,https://leetcode.com/problems/palindrome-number,Math
56,Regular Expression Matching,29.0%,Hard,48.5,https://leetcode.com/problems/regular-expression-matching,"String, Dynamic Programming, Recursion"
57,Letter Combinations of a Phone Number,63.1%,Medium,48.5,https://leetcode.com/problems/letter-combinations-of-a-phone-number,"Hash Table, String, Backtracking"
58,Search Insert Position,48.3%,Easy,48.5,https://leetcode.com/problems/search-insert-position,"Array, Binary Search"
59,Asteroid Collision,45.1%,Medium,48.5,https://leetcode.com/problems/asteroid-collision,"Array, Stack, Simulation"
60,String Compression,57.3%,Medium,48.5,https://leetcode.com/problems/string-compression,"Two Pointers, String"
61,Word Search,44.6%,Medium,48.5,https://leetcode.com/problems/word-search,"Array, String, Backtracking, Depth-First Search, Matrix"
62,Find the Index of the First Occurrence in a String,44.5%,Easy,48.5,https://leetcode.com/problems/find-the-index-of-the-first-occurrence-in-a-string,"Two Pointers, String, String Matching"
63,House Robber,52.0%,Medium,48.5,https://leetcode.com/problems/house-robber,"Array, Dynamic Programming"
64,Product of Array Except Self,67.4%,Medium,48.5,https://leetcode.com/problems/product-of-array-except-self,"Array, Prefix Sum"
65,Maximum Population Year,62.2%,Easy,48.5,https://leetcode.com/problems/maximum-population-year,"Array, Counting, Prefix Sum"
66,Longest Consecutive Sequence,47.2%,Medium,48.5,https://leetcode.com/problems/longest-consecutive-sequence,"Array, Hash Table, Union Find"
67,Binary Search,59.1%,Easy,48.5,https://leetcode.com/problems/binary-search,"Array, Binary Search"
68,3Sum Closest,46.6%,Medium,48.5,https://leetcode.com/problems/3sum-closest,"Array, Two Pointers, Sorting"
69,Merge Strings Alternately,81.8%,Easy,48.5,https://leetcode.com/problems/merge-strings-alternately,"Two Pointers, String"
70,Find Triangular Sum of an Array,78.8%,Medium,48.5,https://leetcode.com/problems/find-triangular-sum-of-an-array,"Array, Math, Simulation, Combinatorics"
71,Diagonal Traverse,62.5%,Medium,48.5,https://leetcode.com/problems/diagonal-traverse,"Array, Matrix, Simulation"
72,Longest Increasing Subsequence,57.2%,Medium,48.5,https://leetcode.com/problems/longest-increasing-subsequence,"Array, Binary Search, Dynamic Programming"
73,Longest Valid Parentheses,35.7%,Hard,48.5,https://leetcode.com/problems/longest-valid-parentheses,"String, Dynamic Programming, Stack"
74,Permutations,80.1%,Medium,48.5,https://leetcode.com/problems/permutations,"Array, Backtracking"
75,Largest Number,40.9%,Medium,39.1,https://leetcode.com/problems/largest-number,"Array, String, Greedy, Sorting"
76,Remove All Adjacent Duplicates In String,71.1%,Easy,39.1,https://leetcode.com/problems/remove-all-adjacent-duplicates-in-string,"String, Stack"
77,Longest Repeating Character Replacement,56.4%,Medium,39.1,https://leetcode.com/problems/longest-repeating-character-replacement,"Hash Table, String, Sliding Window"
78,Find Peak Element,46.3%,Medium,39.1,https://leetcode.com/problems/find-peak-element,"Array, Binary Search"
79,Unique Binary Search Trees,62.1%,Medium,39.1,https://leetcode.com/problems/unique-binary-search-trees,"Math, Dynamic Programming, Tree, Binary Search Tree, Binary Tree"
80,Set Matrix Zeroes,58.9%,Medium,39.1,https://leetcode.com/problems/set-matrix-zeroes,"Array, Hash Table, Matrix"
81,Palindrome Linked List,55.2%,Easy,39.1,https://leetcode.com/problems/palindrome-linked-list,"Linked List, Two Pointers, Stack, Recursion"
82,Reverse Linked List II,49.1%,Medium,39.1,https://leetcode.com/problems/reverse-linked-list-ii,Linked List
83,Design HashMap,65.7%,Easy,39.1,https://leetcode.com/problems/design-hashmap,"Array, Hash Table, Linked List, Design, Hash Function"
84,Next Permutation,42.3%,Medium,39.1,https://leetcode.com/problems/next-permutation,"Array, Two Pointers"
85,Find the Winner of the Circular Game,82.0%,Medium,39.1,https://leetcode.com/problems/find-the-winner-of-the-circular-game,"Array, Math, Recursion, Queue, Simulation"
86,Remove Duplicates from Sorted Array,59.5%,Easy,39.1,https://leetcode.com/problems/remove-duplicates-from-sorted-array,"Array, Two Pointers"
87,Jump Game,39.1%,Medium,39.1,https://leetcode.com/problems/jump-game,"Array, Dynamic Programming, Greedy"
88,Subsets,80.3%,Medium,39.1,https://leetcode.com/problems/subsets,"Array, Backtracking, Bit Manipulation"
89,The Latest Time to Catch a Bus,28.0%,Medium,39.1,https://leetcode.com/problems/the-latest-time-to-catch-a-bus,"Array, Two Pointers, Binary Search, Sorting"
90,First Unique Character in a String,63.2%,Easy,39.1,https://leetcode.com/problems/first-unique-character-in-a-string,"Hash Table, String, Queue, Counting"
91,Remove K Digits,34.4%,Medium,39.1,https://leetcode.com/problems/remove-k-digits,"String, Stack, Greedy, Monotonic Stack"
92,Reverse Only Letters,66.4%,Easy,39.1,https://leetcode.com/problems/reverse-only-letters,"Two Pointers, String"
93,Pascal's Triangle,76.4%,Easy,39.1,https://leetcode.com/problems/pascals-triangle,"Array, Dynamic Programming"
94,Middle of the Linked List,80.1%,Easy,39.1,https://leetcode.com/problems/middle-of-the-linked-list,"Linked List, Two Pointers"
95,Remove Duplicates from Sorted Array II,62.2%,Medium,39.1,https://leetcode.com/problems/remove-duplicates-from-sorted-array-ii,"Array, Two Pointers"
96,N-Queens,71.7%,Hard,39.1,https://leetcode.com/problems/n-queens,"Array, Backtracking"
97,Largest Substring Between Two Equal Characters,68.4%,Easy,39.1,https://leetcode.com/problems/largest-substring-between-two-equal-characters,"Hash Table, String"
98,Next Greater Element III,34.4%,Medium,39.1,https://leetcode.com/problems/next-greater-element-iii,"Math, Two Pointers, String"
99,Cinema Seat Allocation,42.5%,Medium,39.1,https://leetcode.com/problems/cinema-seat-allocation,"Array, Hash Table, Greedy, Bit Manipulation"
100,Minimum Moves to Convert String,56.0%,Easy,39.1,https://leetcode.com/problems/minimum-moves-to-convert-string,"String, Greedy"
