ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link,Topics
38,Pairs of Songs With Total Durations Divisible by 60,53.2%,Medium,37.6,https://leetcode.com/problems/pairs-of-songs-with-total-durations-divisible-by-60,"Array, Hash Table, Counting"
39,Design Hit Counter,69.0%,Medium,37.6,https://leetcode.com/problems/design-hit-counter,"Array, Binary Search, Design, Queue, Data Stream"
40,Two Sum,55.1%,Easy,37.6,https://leetcode.com/problems/two-sum,"Array, Hash Table"
41,Merge Sorted Array,52.3%,Easy,37.6,https://leetcode.com/problems/merge-sorted-array,"Array, Two Pointers, Sorting"
42,Maximum Number of Occurrences of a Substring,53.0%,Medium,37.6,https://leetcode.com/problems/maximum-number-of-occurrences-of-a-substring,"Hash Table, String, Sliding Window"
43,Longest Substring Without Repeating Characters,36.3%,Medium,37.6,https://leetcode.com/problems/longest-substring-without-repeating-characters,"Hash Table, String, Sliding Window"
44,Count Vowels Permutation,61.6%,Hard,37.6,https://leetcode.com/problems/count-vowels-permutation,Dynamic Programming
45,Integer to Roman,67.9%,Medium,37.6,https://leetcode.com/problems/integer-to-roman,"Hash Table, Math, String"
46,Unique Paths II,42.8%,Medium,37.6,https://leetcode.com/problems/unique-paths-ii,"Array, Dynamic Programming, Matrix"
47,Top K Frequent Elements,64.1%,Medium,30.6,https://leetcode.com/problems/top-k-frequent-elements,"Array, Hash Table, Divide and Conquer, Sorting, Heap (Priority Queue), Bucket Sort, Counting, Quickselect"
48,Find K Closest Elements,48.3%,Medium,30.6,https://leetcode.com/problems/find-k-closest-elements,"Array, Two Pointers, Binary Search, Sliding Window, Sorting, Heap (Priority Queue)"
49,Subsets,80.3%,Medium,30.6,https://leetcode.com/problems/subsets,"Array, Backtracking, Bit Manipulation"
50,Maximum Subarray,51.7%,Medium,30.6,https://leetcode.com/problems/maximum-subarray,"Array, Divide and Conquer, Dynamic Programming"
51,Split Array Largest Sum,57.4%,Hard,30.6,https://leetcode.com/problems/split-array-largest-sum,"Array, Binary Search, Dynamic Programming, Greedy, Prefix Sum"
52,Trapping Rain Water,64.3%,Hard,30.6,https://leetcode.com/problems/trapping-rain-water,"Array, Two Pointers, Dynamic Programming, Stack, Monotonic Stack"
53,Can Place Flowers,28.8%,Easy,30.6,https://leetcode.com/problems/can-place-flowers,"Array, Greedy"
54,Valid Anagram,66.2%,Easy,30.6,https://leetcode.com/problems/valid-anagram,"Hash Table, String, Sorting"
55,Nth Highest Salary,37.9%,Medium,30.6,https://leetcode.com/problems/nth-highest-salary,Database
56,Container With Most Water,57.2%,Medium,30.6,https://leetcode.com/problems/container-with-most-water,"Array, Two Pointers, Greedy"
57,3Sum,36.4%,Medium,30.6,https://leetcode.com/problems/3sum,"Array, Two Pointers, Sorting"
58,Last Stone Weight,65.8%,Easy,30.6,https://leetcode.com/problems/last-stone-weight,"Array, Heap (Priority Queue)"
59,Single Element in a Sorted Array,59.2%,Medium,30.6,https://leetcode.com/problems/single-element-in-a-sorted-array,"Array, Binary Search"
60,Assign Cookies,53.5%,Easy,30.6,https://leetcode.com/problems/assign-cookies,"Array, Two Pointers, Greedy, Sorting"
61,Maximum Path Quality of a Graph,59.4%,Hard,30.6,https://leetcode.com/problems/maximum-path-quality-of-a-graph,"Array, Backtracking, Graph"
62,Search Suggestions System,65.0%,Medium,30.6,https://leetcode.com/problems/search-suggestions-system,"Array, String, Binary Search, Trie, Sorting, Heap (Priority Queue)"
63,Basic Calculator,44.9%,Hard,30.6,https://leetcode.com/problems/basic-calculator,"Math, String, Stack, Recursion"
64,Basic Calculator II,45.3%,Medium,30.6,https://leetcode.com/problems/basic-calculator-ii,"Math, String, Stack"
65,Tallest Billboard,52.0%,Hard,30.6,https://leetcode.com/problems/tallest-billboard,"Array, Dynamic Programming"
66,Number of Digit One,35.6%,Hard,30.6,https://leetcode.com/problems/number-of-digit-one,"Math, Dynamic Programming, Recursion"
67,Meeting Rooms II,51.9%,Medium,30.6,https://leetcode.com/problems/meeting-rooms-ii,"Array, Two Pointers, Greedy, Sorting, Heap (Priority Queue), Prefix Sum"
68,Lemonade Change,58.3%,Easy,30.6,https://leetcode.com/problems/lemonade-change,"Array, Greedy"
69,Kth Largest Element in a Stream,59.7%,Easy,30.6,https://leetcode.com/problems/kth-largest-element-in-a-stream,"Tree, Design, Binary Search Tree, Heap (Priority Queue), Binary Tree, Data Stream"
70,Coin Change,45.8%,Medium,30.6,https://leetcode.com/problems/coin-change,"Array, Dynamic Programming, Breadth-First Search"
71,Add Two Integers,88.1%,Easy,30.6,https://leetcode.com/problems/add-two-integers,Math
72,Find K Pairs with Smallest Sums,40.4%,Medium,30.6,https://leetcode.com/problems/find-k-pairs-with-smallest-sums,"Array, Heap (Priority Queue)"
