ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link,Topics
35,Minimum Cost to Convert String II,25.8%,Hard,38.9,https://leetcode.com/problems/minimum-cost-to-convert-string-ii,"Array, String, Dynamic Programming, Graph, Trie, Shortest Path"
36,Longest Substring Without Repeating Characters,36.3%,Medium,38.9,https://leetcode.com/problems/longest-substring-without-repeating-characters,"Hash Table, String, Sliding Window"
37,Make Lexicographically Smallest Array by Swapping Elements,60.5%,Medium,38.9,https://leetcode.com/problems/make-lexicographically-smallest-array-by-swapping-elements,"Array, Union Find, Sorting"
38,Verbal Arithmetic Puzzle,34.7%,Hard,38.9,https://leetcode.com/problems/verbal-arithmetic-puzzle,"Array, Math, String, Backtracking"
39,Tallest Billboard,52.0%,Hard,38.9,https://leetcode.com/problems/tallest-billboard,"Array, Dynamic Programming"
40,Valid Anagram,66.2%,Easy,38.9,https://leetcode.com/problems/valid-anagram,"Hash Table, String, Sorting"
41,Search Suggestions System,65.0%,Medium,38.9,https://leetcode.com/problems/search-suggestions-system,"Array, String, Binary Search, Trie, Sorting, Heap (Priority Queue)"
42,Number of Possible Sets of Closing Branches,51.0%,Hard,38.9,https://leetcode.com/problems/number-of-possible-sets-of-closing-branches,"Bit Manipulation, Graph, Heap (Priority Queue), Enumeration, Shortest Path"
43,Assign Cookies,53.5%,Easy,38.9,https://leetcode.com/problems/assign-cookies,"Array, Two Pointers, Greedy, Sorting"
44,Basic Calculator,44.9%,Hard,38.9,https://leetcode.com/problems/basic-calculator,"Math, String, Stack, Recursion"
45,Meeting Rooms II,51.9%,Medium,38.9,https://leetcode.com/problems/meeting-rooms-ii,"Array, Two Pointers, Greedy, Sorting, Heap (Priority Queue), Prefix Sum"
46,3Sum,36.4%,Medium,38.9,https://leetcode.com/problems/3sum,"Array, Two Pointers, Sorting"
47,Trapping Rain Water,64.3%,Hard,38.9,https://leetcode.com/problems/trapping-rain-water,"Array, Two Pointers, Dynamic Programming, Stack, Monotonic Stack"
48,Text Justification,47.1%,Hard,38.9,https://leetcode.com/problems/text-justification,"Array, String, Simulation"
49,Subsets,80.3%,Medium,38.9,https://leetcode.com/problems/subsets,"Array, Backtracking, Bit Manipulation"
50,Merge Sorted Array,52.3%,Easy,38.9,https://leetcode.com/problems/merge-sorted-array,"Array, Two Pointers, Sorting"
51,Last Stone Weight,65.8%,Easy,38.9,https://leetcode.com/problems/last-stone-weight,"Array, Heap (Priority Queue)"
52,Maximum Path Quality of a Graph,59.4%,Hard,38.9,https://leetcode.com/problems/maximum-path-quality-of-a-graph,"Array, Backtracking, Graph"
53,Basic Calculator II,45.3%,Medium,38.9,https://leetcode.com/problems/basic-calculator-ii,"Math, String, Stack"
54,Number of Digit One,35.6%,Hard,38.9,https://leetcode.com/problems/number-of-digit-one,"Math, Dynamic Programming, Recursion"
55,Coin Change,45.8%,Medium,38.9,https://leetcode.com/problems/coin-change,"Array, Dynamic Programming, Breadth-First Search"
56,Add Two Integers,88.1%,Easy,38.9,https://leetcode.com/problems/add-two-integers,Math
57,Find K Pairs with Smallest Sums,40.4%,Medium,38.9,https://leetcode.com/problems/find-k-pairs-with-smallest-sums,"Array, Heap (Priority Queue)"
58,Split Array Largest Sum,57.4%,Hard,38.9,https://leetcode.com/problems/split-array-largest-sum,"Array, Binary Search, Dynamic Programming, Greedy, Prefix Sum"
59,Kth Largest Element in a Stream,59.7%,Easy,38.9,https://leetcode.com/problems/kth-largest-element-in-a-stream,"Tree, Design, Binary Search Tree, Heap (Priority Queue), Binary Tree, Data Stream"
60,Lemonade Change,58.3%,Easy,38.9,https://leetcode.com/problems/lemonade-change,"Array, Greedy"
61,Design Hit Counter,69.0%,Medium,38.9,https://leetcode.com/problems/design-hit-counter,"Array, Binary Search, Design, Queue, Data Stream"
